id,iso2_region_code,iso3_region_code,code3,fips,county,state_or_province,country_or_region,latitude,longitude
10872,US,USA,840,80020.0,Out of KS,Kansas,US,0,0
10873,US,USA,840,23007.0,Franklin,Maine,US,44.97330019,-70.44381045
10874,US,USA,840,15007.0,Kauai,Hawaii,US,22.03935037,-159.5966786
10875,US,USA,840,90032.0,Unassigned,Nevada,US,0,0
10876,US,USA,840,46021.0,Campbell,South Dakota,US,45.77074915,-100.0510181
10877,US,USA,840,18177.0,Wayne,Indiana,US,39.863344399999995,-85.01044989
10878,US,USA,840,13093.0,Dooly,Georgia,US,32.15630737,-83.79746561
10879,US,USA,840,22021.0,Caldwell,Louisiana,US,32.0902519,-92.11752148
10880,PR,PRI,630,72143.0,Vega Alta,Puerto Rico,US,18.409346,-66.33725
10881,US,USA,840,42055.0,Franklin,Pennsylvania,US,39.92956518,-77.72157791
10882,US,USA,840,47093.0,Knox,Tennessee,US,35.99508821,-83.94635435
10883,US,USA,840,1019.0,Cherokee,Alabama,US,34.17805983,-85.60638968
10884,PR,PRI,630,72093.0,Maricao,Puerto Rico,US,18.171795,-66.942126
10885,US,USA,840,31073.0,Gosper,Nebraska,US,40.51481965,-99.83020279
10886,US,USA,840,13043.0,Candler,Georgia,US,32.40209349,-82.07702563
10887,US,USA,840,41043.0,Linn,Oregon,US,44.48899494,-122.53731540000001
10888,US,USA,840,1079.0,Lawrence,Alabama,US,34.52041498,-87.31069453
10889,US,USA,840,80008.0,Out of CO,Colorado,US,0,0
10890,US,USA,840,42063.0,Indiana,Pennsylvania,US,40.65241041,-79.08963285
10891,US,USA,840,47139.0,Polk,Tennessee,US,35.12245443,-84.52075859
10892,US,USA,840,30011.0,Carter,Montana,US,45.5197966,-104.53955359999999
10893,US,USA,840,38023.0,Divide,North Dakota,US,48.814938700000006,-103.48736109999999
10894,US,USA,840,30059.0,Meagher,Montana,US,46.59907074,-110.8898557
10895,US,USA,840,48013.0,Atascosa,Texas,US,28.89333001,-98.52730485
10896,US,USA,840,49019.0,Grand,Utah,US,38.98103848,-109.5704487
10897,US,USA,840,90011.0,Unassigned,District of Columbia,US,0,0
10898,US,USA,840,2185.0,North Slope,Alaska,US,69.31479216,-153.4836093
10899,US,USA,840,51036.0,Charles City,Virginia,US,37.35358063,-77.05634116
10900,US,USA,840,34007.0,Camden,New Jersey,US,39.80343818,-74.96388753
10901,US,USA,840,36083.0,Rensselaer,New York,US,42.71348136,-73.51089874
10902,US,USA,840,28155.0,Webster,Mississippi,US,33.61300486,-89.28392912
10903,US,USA,840,34041.0,Warren,New Jersey,US,40.85951833,-74.99556527
10904,US,USA,840,22113.0,Vermilion,Louisiana,US,29.83517605,-92.30292538
10905,US,USA,840,29113.0,Lincoln,Missouri,US,39.05345619,-90.95588181
10906,US,USA,840,17101.0,Lawrence,Illinois,US,38.71987914,-87.72884035
10907,US,USA,840,5139.0,Union,Arkansas,US,33.16887091,-92.59746952
10908,US,USA,840,55069.0,Lincoln,Wisconsin,US,45.33737523,-89.73411273
10909,US,USA,840,28055.0,Issaquena,Mississippi,US,32.72531359,-90.97392828
10910,US,USA,840,28003.0,Alcorn,Mississippi,US,34.88084463,-88.57996173
10911,US,USA,840,55033.0,Dunn,Wisconsin,US,44.94562799,-91.8962481
10912,US,USA,840,46063.0,Harding,South Dakota,US,45.58015551,-103.4958629
10913,US,USA,840,13303.0,Washington,Georgia,US,32.96711864,-82.79357039
10914,US,USA,840,29037.0,Cass,Missouri,US,38.64789422,-94.353399
10915,US,USA,840,90049.0,Unassigned,Utah,US,0,0
10916,US,USA,840,48487.0,Wilbarger,Texas,US,34.07945812,-99.24178437
10917,US,USA,840,23005.0,Cumberland,Maine,US,43.8370751,-70.37226999
10918,US,USA,840,19097.0,Jackson,Iowa,US,42.17178824,-90.57354837
10919,US,USA,840,36027.0,Dutchess,New York,US,41.76486060000001,-73.74356679
10920,US,USA,840,29167.0,Polk,Missouri,US,37.616229600000004,-93.39828174
10921,US,USA,840,17147.0,Piatt,Illinois,US,40.01360584,-88.59319339
10922,US,USA,840,40139.0,Texas,Oklahoma,US,36.74777635,-101.4889765
10923,PR,PRI,630,72127.0,San Juan,Puerto Rico,US,18.386933,-66.061128
10924,US,USA,840,48211.0,Hemphill,Texas,US,35.83764858,-100.2703577
10925,US,USA,840,40079.0,Le Flore,Oklahoma,US,34.89851864,-94.70392124
10926,US,USA,840,47009.0,Blount,Tennessee,US,35.68938198,-83.92847788
10927,US,USA,840,48477.0,Washington,Texas,US,30.21498498,-96.40946246
10928,US,USA,840,80002.0,Out of AK,Alaska,US,0,0
10929,US,USA,840,12129.0,Wakulla,Florida,US,30.16548905,-84.39895211
10930,US,USA,840,21085.0,Grayson,Kentucky,US,37.46231118,-86.34248968
10931,US,USA,840,13267.0,Tattnall,Georgia,US,32.04785085,-82.05539188
10932,US,USA,840,28133.0,Sunflower,Mississippi,US,33.60192578,-90.58882684
10933,US,USA,840,17155.0,Putnam,Illinois,US,41.2013541,-89.2869272
10934,PR,PRI,630,72045.0,Comerio,Puerto Rico,US,18.224687,-66.221622
10935,US,USA,840,29185.0,St. Clair,Missouri,US,38.03699437,-93.77631447
10936,US,USA,840,30047.0,Lake,Montana,US,47.64514965,-114.0898013
10937,US,USA,840,55107.0,Rusk,Wisconsin,US,45.47498854,-91.1333012
10938,US,USA,840,19169.0,Story,Iowa,US,42.03621213,-93.46499005
10939,US,USA,840,8045.0,Garfield,Colorado,US,39.59921777,-107.902708
10940,US,USA,840,48091.0,Comal,Texas,US,29.80811278,-98.27647225
10941,US,USA,840,13217.0,Newton,Georgia,US,33.55514538,-83.84547140000002
10942,US,USA,840,45071.0,Newberry,South Carolina,US,34.28629098,-81.59935761
10943,US,USA,840,13111.0,Fannin,Georgia,US,34.86430205,-84.316964
10944,US,USA,840,38101.0,Ward,North Dakota,US,48.22390169,-101.54367629999999
10945,US,USA,840,5045.0,Faulkner,Arkansas,US,35.14719007,-92.33717519
10946,US,USA,840,19143.0,Osceola,Iowa,US,43.37824276,-95.62422844
10947,US,USA,840,12111.0,St. Lucie,Florida,US,27.37763908,-80.47106649
10948,US,USA,840,53033.0,King,Washington,US,47.49137892,-121.8346131
10949,US,USA,840,19093.0,Ida,Iowa,US,42.38696136,-95.51355387
10950,US,USA,840,80051.0,Out of VA,Virginia,US,0,0
10951,US,USA,840,29075.0,Gentry,Missouri,US,40.21097916,-94.40944419
10952,US,USA,840,5021.0,Clay,Arkansas,US,36.36826212,-90.4148172
10953,US,USA,840,53055.0,San Juan,Washington,US,48.60182783,-122.96745
10954,US,USA,840,29067.0,Douglas,Missouri,US,36.9325593,-92.49905109
10955,US,USA,840,55131.0,Washington,Wisconsin,US,43.36863664,-88.22974712
10956,US,USA,840,48397.0,Rockwall,Texas,US,32.89779518,-96.40771592
10957,US,USA,840,31139.0,Pierce,Nebraska,US,42.26434853,-97.60122773
10958,US,USA,840,12023.0,Columbia,Florida,US,30.22509788,-82.62160164
10959,US,USA,840,26051.0,Gladwin,Michigan,US,43.98901072,-84.38774817
10960,US,USA,840,16069.0,Nez Perce,Idaho,US,46.32638236,-116.75009750000001
10961,US,USA,840,26001.0,Alcona,Michigan,US,44.6846864,-83.59507875
10962,US,USA,840,21019.0,Boyd,Kentucky,US,38.36176608,-82.68652187
10963,US,USA,840,36087.0,Rockland,New York,US,41.15027894,-74.02560498
10964,US,USA,840,18143.0,Scott,Indiana,US,38.68672078,-85.74627859
10965,US,USA,840,31157.0,Scotts Bluff,Nebraska,US,41.85070896,-103.70809859999999
10966,US,USA,840,47123.0,Monroe,Tennessee,US,35.44550387,-84.24902965
10967,US,USA,840,8053.0,Hinsdale,Colorado,US,37.82247444,-107.3004345
10968,US,USA,840,20199.0,Wallace,Kansas,US,38.91686134,-101.76388759999999
10969,US,USA,840,39023.0,Clark,Ohio,US,39.91592258,-83.78498252
10970,US,USA,840,21231.0,Wayne,Kentucky,US,36.80310688,-84.8251971
10971,US,USA,840,35006.0,Cibola,New Mexico,US,34.91131525,-107.998876
10972,US,USA,840,16015.0,Boise,Idaho,US,43.98829931,-115.7309284
10973,US,USA,840,99999.0,,Grand Princess,US,0,0
10974,US,USA,840,48357.0,Ochiltree,Texas,US,36.27829105,-100.8158184
10975,US,USA,840,5117.0,Prairie,Arkansas,US,34.83624419,-91.55162157
10976,US,USA,840,80048.0,Out of TX,Texas,US,0,0
10977,US,USA,840,38089.0,Stark,North Dakota,US,46.80851182,-102.65763259999999
10978,US,USA,840,19089.0,Howard,Iowa,US,43.35671042,-92.31702714
10979,US,USA,840,35027.0,Lincoln,New Mexico,US,33.74526079,-105.4586166
10980,US,USA,840,20101.0,Lane,Kansas,US,38.48119447,-100.46607540000001
10981,US,USA,840,40019.0,Carter,Oklahoma,US,34.25103751,-97.28552485
10982,US,USA,840,12123.0,Taylor,Florida,US,30.04848048,-83.60445406
10983,US,USA,840,9011.0,New London,Connecticut,US,41.48896435,-72.10430976
10984,US,USA,840,48053.0,Burnet,Texas,US,30.78801353,-98.181887
10985,US,USA,840,47055.0,Giles,Tennessee,US,35.20222469,-87.03992678
10986,US,USA,840,29175.0,Randolph,Missouri,US,39.44007257,-92.49713740000001
10987,US,USA,840,21159.0,Martin,Kentucky,US,37.79990579,-82.51247478
10988,US,USA,840,22051.0,Jefferson,Louisiana,US,29.74075478,-90.11115756
10989,US,USA,840,6089.0,Shasta,California,US,40.76391419,-122.0396884
10990,US,USA,840,12057.0,Hillsborough,Florida,US,27.9276559,-82.32013172
10991,PR,PRI,630,72005.0,Aguadilla,Puerto Rico,US,18.459681,-67.12081500000001
10992,US,USA,840,31149.0,Rock,Nebraska,US,42.42252217,-99.44832069
10993,US,USA,840,21235.0,Whitley,Kentucky,US,36.75700531,-84.14541217
10994,US,USA,840,36049.0,Lewis,New York,US,43.784415700000004,-75.44903992
10995,US,USA,840,32021.0,Mineral,Nevada,US,38.53841696,-118.4344506
10996,US,USA,840,39113.0,Montgomery,Ohio,US,39.75394919,-84.29050975
10997,US,USA,840,29055.0,Crawford,Missouri,US,37.97663738,-91.30528104
10998,US,USA,840,30027.0,Fergus,Montana,US,47.26331584,-109.2245206
10999,US,USA,840,53037.0,Kittitas,Washington,US,47.12521214,-120.67943899999999
11000,US,USA,840,47121.0,Meigs,Tennessee,US,35.51558739,-84.81482914
11001,US,USA,840,28091.0,Marion,Mississippi,US,31.23132643,-89.8209217
11002,US,USA,840,55073.0,Marathon,Wisconsin,US,44.89792533,-89.75863384
11003,US,USA,840,47013.0,Campbell,Tennessee,US,36.40355516,-84.15108559999999
11004,US,USA,840,31013.0,Box Butte,Nebraska,US,42.22079243,-103.08788340000001
11005,US,USA,840,6065.0,Riverside,California,US,33.74314981,-115.9933578
11006,US,USA,840,17185.0,Wabash,Illinois,US,38.44272901,-87.84922065
11007,US,USA,840,38005.0,Benson,North Dakota,US,48.0683985,-99.35916363
11008,US,USA,840,26089.0,Leelanau,Michigan,US,44.94430054,-85.80150326
11009,US,USA,840,48447.0,Throckmorton,Texas,US,33.17751417,-99.21226795
11010,US,USA,840,38053.0,McKenzie,North Dakota,US,47.74133370000001,-103.395905
11011,US,USA,840,55013.0,Burnett,Wisconsin,US,45.86303537,-92.36711412
11012,US,USA,840,48059.0,Callahan,Texas,US,32.29760619,-99.37326312
11013,US,USA,840,18089.0,Lake,Indiana,US,41.41874274,-87.38277575
11014,US,USA,840,48233.0,Hutchinson,Texas,US,35.84006574,-101.3546643
11015,US,USA,840,12083.0,Marion,Florida,US,29.21227113,-82.05803627
11016,US,USA,840,8014.0,Broomfield,Colorado,US,39.95998787,-105.0566324
11017,US,USA,840,47041.0,DeKalb,Tennessee,US,35.97616272,-85.83689361
11018,US,USA,840,16075.0,Payette,Idaho,US,44.00545243,-116.7647695
11019,US,USA,840,37031.0,Carteret,North Carolina,US,34.8932941,-76.54120135
11020,US,USA,840,31163.0,Sherman,Nebraska,US,41.22045983,-98.97588642
11021,US,USA,840,36019.0,Clinton,New York,US,44.74530905,-73.67875352
11022,US,USA,840,26033.0,Chippewa,Michigan,US,46.29552653,-84.54353449
11023,US,USA,840,12075.0,Levy,Florida,US,29.31829741,-82.74007147
11024,US,USA,840,48395.0,Robertson,Texas,US,31.02539637,-96.51272246
11025,US,USA,840,20123.0,Mitchell,Kansas,US,39.39331582,-98.20906732
11026,US,USA,840,5129.0,Searcy,Arkansas,US,35.9109364,-92.69936482
11027,US,USA,840,48391.0,Refugio,Texas,US,28.323897600000002,-97.15766311
11028,US,USA,840,29147.0,Nodaway,Missouri,US,40.36079813,-94.88133008
11029,US,USA,840,36101.0,Steuben,New York,US,42.2689144,-77.3829924
11030,US,USA,840,5041.0,Desha,Arkansas,US,33.83011025,-91.25500948
11031,US,USA,840,33011.0,Hillsborough,New Hampshire,US,42.91537785,-71.7200253
11032,PR,PRI,630,72097.0,Mayaguez,Puerto Rico,US,18.175457,-67.336525
11033,US,USA,840,49037.0,San Juan,Utah,US,37.62762978,-109.80337140000002
11034,US,USA,840,29009.0,Barry,Missouri,US,36.70978521,-93.82919888
11035,US,USA,840,19121.0,Madison,Iowa,US,41.33081904,-94.01554631
11036,PR,PRI,630,72129.0,San Lorenzo,Puerto Rico,US,18.147987,-65.976392
11037,US,USA,840,41033.0,Josephine,Oregon,US,42.3665549,-123.5561938
11038,US,USA,840,,Central Utah,Utah,US,39.37231946,-111.5758676
11039,US,USA,840,18145.0,Shelby,Indiana,US,39.52305623,-85.79158570000001
11040,US,USA,840,48413.0,Schleicher,Texas,US,30.89740592,-100.5384842
11041,US,USA,840,55063.0,La Crosse,Wisconsin,US,43.90632465,-91.11451093
11042,US,USA,840,42065.0,Jefferson,Pennsylvania,US,41.12913106,-78.9986361
11043,US,USA,840,49007.0,Carbon,Utah,US,39.64834818,-110.58725120000001
11044,US,USA,840,22031.0,De Soto,Louisiana,US,32.05457447,-93.74130302
11045,US,USA,840,13069.0,Coffee,Georgia,US,31.54892966,-82.85492059999999
11046,US,USA,840,38049.0,McHenry,North Dakota,US,48.23104458,-100.6324822
11047,US,USA,840,50015.0,Lamoille,Vermont,US,44.60353043,-72.64356694
11048,US,USA,840,80012.0,Out of FL,Florida,US,0,0
11049,US,USA,840,22103.0,St. Tammany,Louisiana,US,30.40942847,-89.95642711
11050,US,USA,840,21037.0,Campbell,Kentucky,US,38.94384345,-84.37875208
11051,US,USA,840,53015.0,Cowlitz,Washington,US,46.19074721,-122.6782231
11052,US,USA,840,13309.0,Wheeler,Georgia,US,32.12009104,-82.72574721
11053,US,USA,840,28109.0,Pearl River,Mississippi,US,30.77090935,-89.58677275
11054,US,USA,840,41017.0,Deschutes,Oregon,US,43.91570171,-121.2289121
11055,US,USA,840,1061.0,Geneva,Alabama,US,31.09389027,-85.83572839
11056,US,USA,840,31123.0,Morrill,Nebraska,US,41.71711774,-103.0061405
11057,US,USA,840,21233.0,Webster,Kentucky,US,37.52168356,-87.67989953
11058,US,USA,840,5081.0,Little River,Arkansas,US,33.70375665,-94.23468591
11059,US,USA,840,5025.0,Cleveland,Arkansas,US,33.89723187,-92.18537045
11060,US,USA,840,28015.0,Carroll,Mississippi,US,33.44834567,-89.91994479
11061,US,USA,840,42115.0,Susquehanna,Pennsylvania,US,41.82147784,-75.80071959
11062,US,USA,840,25021.0,Norfolk,Massachusetts,US,42.16073095,-71.20530408
11063,US,USA,840,17113.0,McLean,Illinois,US,40.48996987,-88.84621113
11064,US,USA,840,18173.0,Warrick,Indiana,US,38.08922676,-87.2716085
11065,US,USA,840,37075.0,Graham,North Carolina,US,35.3506925,-83.83369267
11066,US,USA,840,41003.0,Benton,Oregon,US,44.49167306,-123.4316987
11067,US,USA,840,80056.0,Out of WY,Wyoming,US,0,0
11068,US,USA,840,47067.0,Hancock,Tennessee,US,36.52692871,-83.22375847
11069,US,USA,840,29099.0,Jefferson,Missouri,US,38.25926778,-90.53870896
11070,US,USA,840,37127.0,Nash,North Carolina,US,35.96575634,-77.98422508
11071,US,USA,840,27125.0,Red Lake,Minnesota,US,47.87197525,-96.09561104
11072,US,USA,840,48177.0,Gonzales,Texas,US,29.45634206,-97.49424032
11073,US,USA,840,27149.0,Stevens,Minnesota,US,45.58613007,-96.00163705
11074,US,USA,840,20177.0,Shawnee,Kansas,US,39.04100763,-95.75572640000001
11075,US,USA,840,,TriCounty,Utah,US,40.12491499,-109.5174415
11076,US,USA,840,19075.0,Grundy,Iowa,US,42.40183723,-92.78829551
11077,US,USA,840,47175.0,Van Buren,Tennessee,US,35.69864497,-85.45221699
11078,US,USA,840,6083.0,Santa Barbara,California,US,34.65329488,-120.0188492
11079,US,USA,840,8089.0,Otero,Colorado,US,37.9014485,-103.7173385
11080,US,USA,840,29183.0,St. Charles,Missouri,US,38.77875681,-90.66662425
11081,US,USA,840,34023.0,Middlesex,New Jersey,US,40.43629879,-74.41426991
11082,US,USA,840,51740.0,Portsmouth,Virginia,US,36.85914825,-76.35971629
11083,US,USA,840,21053.0,Clinton,Kentucky,US,36.72581156,-85.13377529
11084,US,USA,840,20029.0,Cloud,Kansas,US,39.48028352,-97.64925343
11085,US,USA,840,17163.0,St. Clair,Illinois,US,38.46996033,-89.93063427
11086,US,USA,840,22097.0,St. Landry,Louisiana,US,30.59724262,-92.00135806
11087,US,USA,840,40121.0,Pittsburg,Oklahoma,US,34.92065823,-95.75134320000001
11088,US,USA,840,12089.0,Nassau,Florida,US,30.61037141,-81.80297522
11089,US,USA,840,17127.0,Massac,Illinois,US,37.22078441,-88.71036614
11090,US,USA,840,31019.0,Buffalo,Nebraska,US,40.85486962,-99.07500296
11091,US,USA,840,39029.0,Columbiana,Ohio,US,40.76932373,-80.78094576
11092,US,USA,840,55015.0,Calumet,Wisconsin,US,44.0816316,-88.21780273
11093,US,USA,840,47169.0,Trousdale,Tennessee,US,36.39026213,-86.16087954
11094,US,USA,840,51660.0,Harrisonburg,Virginia,US,38.43542574,-78.87536254
11095,US,USA,840,32007.0,Elko,Nevada,US,41.14531606,-115.3577619
11096,US,USA,840,28031.0,Covington,Mississippi,US,31.63225413,-89.55389939
11097,US,USA,840,26069.0,Iosco,Michigan,US,44.35486835,-83.63484895
11098,US,USA,840,1059.0,Franklin,Alabama,US,34.44235334,-87.84289505
11099,US,USA,840,47091.0,Johnson,Tennessee,US,36.45523950000001,-81.84886538
11100,US,USA,840,1011.0,Bullock,Alabama,US,32.10030533,-85.71265535
11101,US,USA,840,20103.0,Leavenworth,Kansas,US,39.20183497,-95.03620809
11102,US,USA,840,1075.0,Lamar,Alabama,US,33.77995024,-88.09668032
11103,US,USA,840,48251.0,Johnson,Texas,US,32.37877812,-97.36615819
11104,US,USA,840,32017.0,Lincoln,Nevada,US,37.64268459,-114.8790388
11105,US,USA,840,5111.0,Poinsett,Arkansas,US,35.57433534,-90.66268713
11106,US,USA,840,80028.0,Out of MS,Mississippi,US,0,0
11107,US,USA,840,1107.0,Pickens,Alabama,US,33.28094866,-88.08818103
11108,US,USA,840,19025.0,Calhoun,Iowa,US,42.38521079,-94.64046046
11109,US,USA,840,13197.0,Marion,Georgia,US,32.3483402,-84.52733571
11110,US,USA,840,5031.0,Craighead,Arkansas,US,35.83018283,-90.63235729
11111,US,USA,840,51141.0,Patrick,Virginia,US,36.680163799999995,-80.2865648
11112,US,USA,840,21141.0,Logan,Kentucky,US,36.85949479,-86.877635
11113,US,USA,840,30003.0,Big Horn,Montana,US,45.42335905,-107.492347
11114,US,USA,840,20135.0,Ness,Kansas,US,38.47974157,-99.91547333
11115,US,USA,840,27031.0,Cook,Minnesota,US,47.90504893,-90.52629546
11116,US,USA,840,,Southeast Utah,Utah,US,38.99617072,-110.70139579999999
11117,US,USA,840,46047.0,Fall River,South Dakota,US,43.23929297,-103.5275691
11118,US,USA,840,39049.0,Franklin,Ohio,US,39.96995815,-83.01115755
11119,US,USA,840,12041.0,Gilchrist,Florida,US,29.72856978,-82.79880657
11120,US,USA,840,54087.0,Roane,West Virginia,US,38.71622686,-81.35243568
11121,US,USA,840,8113.0,San Miguel,Colorado,US,38.00450883,-108.4020725
11122,US,USA,840,12071.0,Lee,Florida,US,26.58410348,-81.88399313
11123,US,USA,840,54021.0,Gilmer,West Virginia,US,38.9251277,-80.85952723
11124,US,USA,840,39171.0,Williams,Ohio,US,41.56052014,-84.58429552
11125,US,USA,840,19017.0,Bremer,Iowa,US,42.77461496,-92.31795937
11126,US,USA,840,46099.0,Minnehaha,South Dakota,US,43.67441641,-96.7910885
11127,US,USA,840,1101.0,Montgomery,Alabama,US,32.2206831,-86.20969272
11128,US,USA,840,29069.0,Dunklin,Missouri,US,36.27167174,-90.09122243
11129,US,USA,840,26131.0,Ontonagon,Michigan,US,46.665226200000006,-89.31390481
11130,US,USA,840,5101.0,Newton,Arkansas,US,35.91947491,-93.21612969
11131,US,USA,840,26109.0,Menominee,Michigan,US,45.58038692,-87.55370409
11132,US,USA,840,6099.0,Stanislaus,California,US,37.55862499,-120.9970722
11133,US,USA,840,1081.0,Lee,Alabama,US,32.60154883,-85.35132246
11134,US,USA,840,13229.0,Pierce,Georgia,US,31.35928155,-82.21598442
11135,US,USA,840,13285.0,Troup,Georgia,US,33.03349196,-85.02812115
11136,US,USA,840,30041.0,Hill,Montana,US,48.62879827,-110.1129252
11137,US,USA,840,13087.0,Decatur,Georgia,US,30.87967778,-84.57619536
11138,US,USA,840,45077.0,Pickens,South Carolina,US,34.88807695,-82.72791551
11139,US,USA,840,2060.0,Bristol Bay,Alaska,US,58.74513976,-156.701064
11140,US,USA,840,27077.0,Lake of the Woods,Minnesota,US,48.77217001,-94.90274472
11141,US,USA,840,21073.0,Franklin,Kentucky,US,38.2379395,-84.87962551
11142,US,USA,840,27099.0,Mower,Minnesota,US,43.67142874,-92.75234549
11143,US,USA,840,30049.0,Lewis and Clark,Montana,US,47.12610041,-112.39469799999999
11144,US,USA,840,37033.0,Caswell,North Carolina,US,36.39312665,-79.33353281
11145,US,USA,840,21183.0,Ohio,Kentucky,US,37.47751843,-86.85368087
11146,US,USA,840,48075.0,Childress,Texas,US,34.529304100000004,-100.2077916
11147,US,USA,840,2100.0,Haines,Alaska,US,59.09893571,-135.4679843
11148,US,USA,840,19139.0,Muscatine,Iowa,US,41.48370744,-91.11216970000001
11149,US,USA,840,5051.0,Garland,Arkansas,US,34.57692074,-93.14921604
11150,US,USA,840,18107.0,Montgomery,Indiana,US,40.04034823,-86.89335024
11151,US,USA,840,46025.0,Clark,South Dakota,US,44.85834507,-97.72925109
11152,US,USA,840,21017.0,Bourbon,Kentucky,US,38.2054607,-84.21827874
11153,US,USA,840,29211.0,Sullivan,Missouri,US,40.2099105,-93.11150106
11154,US,USA,840,30007.0,Broadwater,Montana,US,46.33277565,-111.49558130000001
11155,US,USA,840,18155.0,Switzerland,Indiana,US,38.82767338,-85.03022429
11156,US,USA,840,48343.0,Morris,Texas,US,33.11304005,-94.73255695
11157,US,USA,840,8117.0,Summit,Colorado,US,39.63803232,-106.1150762
11158,US,USA,840,18071.0,Jackson,Indiana,US,38.90915820000001,-86.03851889
11159,US,USA,840,41037.0,Lake,Oregon,US,42.79246693,-120.38501629999999
11160,US,USA,840,37043.0,Clay,North Carolina,US,35.05704275,-83.74353633
11161,US,USA,840,34017.0,Hudson,New Jersey,US,40.73766234,-74.07515667
11162,US,USA,840,48247.0,Jim Hogg,Texas,US,27.04453923,-98.69681870000001
11163,PR,PRI,630,72095.0,Maunabo,Puerto Rico,US,18.017889,-65.922235
11164,US,USA,840,54109.0,Wyoming,West Virginia,US,37.612327,-81.54511071
11165,US,USA,840,1125.0,Tuscaloosa,Alabama,US,33.28726072,-87.52556818
11166,US,USA,840,28097.0,Montgomery,Mississippi,US,33.49419589,-89.61729103
11167,US,USA,840,6087.0,Santa Cruz,California,US,37.05580291,-122.0066524
11168,US,USA,840,51021.0,Bland,Virginia,US,37.13128068,-81.13599391
11169,US,USA,840,90031.0,Unassigned,Nebraska,US,0,0
11170,US,USA,840,54017.0,Doddridge,West Virginia,US,39.27057157,-80.70671527
11171,US,USA,840,8039.0,Elbert,Colorado,US,39.28656773,-104.13587209999999
11172,US,USA,840,31061.0,Franklin,Nebraska,US,40.17636348,-98.95299073
11173,US,USA,840,46049.0,Faulk,South Dakota,US,45.07082625,-99.14535601
11174,US,USA,840,16081.0,Teton,Idaho,US,43.75303583,-111.2056773
11175,US,USA,840,18131.0,Pulaski,Indiana,US,41.04166107,-86.69890683
11176,US,USA,840,6111.0,Ventura,California,US,34.44465746,-119.09106129999999
11177,US,USA,840,40087.0,McClain,Oklahoma,US,35.01123903,-97.44572302
11178,US,USA,840,47135.0,Perry,Tennessee,US,35.63708728,-87.86139634
11179,US,USA,840,37019.0,Brunswick,North Carolina,US,34.070565,-78.22814204
11180,US,USA,840,27059.0,Isanti,Minnesota,US,45.56181234,-93.29487636
11181,US,USA,840,42081.0,Lycoming,Pennsylvania,US,41.34310539,-77.06629984
11182,US,USA,840,20003.0,Anderson,Kansas,US,38.21413251,-95.29272815
11183,US,USA,840,20065.0,Graham,Kansas,US,39.34987223,-99.88332493
11184,US,USA,840,55133.0,Waukesha,Wisconsin,US,43.01833055,-88.30431188
11185,US,USA,840,19071.0,Fremont,Iowa,US,40.74542720000001,-95.60129045
11186,US,USA,840,20091.0,Johnson,Kansas,US,38.88548175,-94.82250877
11187,US,USA,840,17135.0,Montgomery,Illinois,US,39.23198845,-89.47809254
11188,US,USA,840,28159.0,Winston,Mississippi,US,33.08747908,-89.03391385
11189,US,USA,840,48445.0,Terry,Texas,US,33.17402785,-102.3354521
11190,US,USA,840,40059.0,Harper,Oklahoma,US,36.78836519,-99.6679804
11191,US,USA,840,48335.0,Mitchell,Texas,US,32.30623474,-100.9212058
11192,US,USA,840,20067.0,Grant,Kansas,US,37.56227336,-101.3079758
11193,US,USA,840,4023.0,Santa Cruz,Arizona,US,31.52508998,-110.8479088
11194,US,USA,840,27123.0,Ramsey,Minnesota,US,45.01625271,-93.09872295
11195,US,USA,840,48317.0,Martin,Texas,US,32.30600051,-101.9513518
11196,US,USA,840,49051.0,Wasatch,Utah,US,40.33110236,-111.1691419
11197,US,USA,840,40007.0,Beaver,Oklahoma,US,36.7496847,-100.4758872
11198,US,USA,840,39169.0,Wayne,Ohio,US,40.82925852,-81.88844833
11199,US,USA,840,36109.0,Tompkins,New York,US,42.44945765,-76.47229843
11200,US,USA,840,17175.0,Stark,Illinois,US,41.09309773,-89.79745866
11201,US,USA,840,28095.0,Monroe,Mississippi,US,33.89236763,-88.4808438
11202,US,USA,840,27107.0,Norman,Minnesota,US,47.32628443,-96.45620947
11203,US,USA,840,53023.0,Garfield,Washington,US,46.43197502,-117.54540320000001
11204,US,USA,840,49035.0,Salt Lake,Utah,US,40.66616532,-111.92160109999999
11205,US,USA,840,51630.0,Fredericksburg,Virginia,US,38.2977863,-77.4922454
11206,US,USA,840,31039.0,Cuming,Nebraska,US,41.91637624,-96.78730772
11207,US,USA,840,13283.0,Treutlen,Georgia,US,32.40422134,-82.56904553
11208,US,USA,840,30109.0,Wibaux,Montana,US,46.95925154,-104.2510927
11209,US,USA,840,48043.0,Brewster,Texas,US,29.81008251,-103.25203259999999
11210,US,USA,840,31081.0,Hamilton,Nebraska,US,40.87349452,-98.02099117
11211,US,USA,840,51017.0,Bath,Virginia,US,38.05852573,-79.73912095
11212,US,USA,840,19123.0,Mahaska,Iowa,US,41.33521503,-92.64083907
11213,US,USA,840,48063.0,Camp,Texas,US,32.97195142,-94.97790104
11214,US,USA,840,38027.0,Eddy,North Dakota,US,47.71701474,-98.90432337
11215,US,USA,840,51117.0,Mecklenburg,Virginia,US,36.67882005,-78.36131056
11216,US,USA,840,48301.0,Loving,Texas,US,31.84947612,-103.5818571
